rt_time,smiles
1746.0,CC1OC(OCC2OC(Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)C(O)C(O)C2O)C(O)C(O)C1O
1314.0,COc1cc(C(=O)O)cc(OC)c1O
1516.2,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)c(O)c2)C1O
1079.3999999999999,O=C(C=Cc1ccc(O)cc1)OC(C(=O)O)C(O)C(=O)O
1879.2,O=C(CCc1ccc(O)cc1)c1c(O)cc(O)c(C2OC(CO)C(O)C(O)C2O)c1O
2532.0,COc1cc(O)c2c(=O)c(O)c(-c3ccc(O)c(OC)c3)oc2c1
1716.0,CC1OC(OC2C(Oc3cc(O)c4c(c3)OC(c3ccc(O)cc3)CC4=O)OC(CO)C(O)C2O)C(O)C(O)C1O
144.0,COC1OC(C(=O)O)C(O)C(O)C1O
1452.0,COC(=O)C1=COC(O)C2C(CO)=CCC12
1698.0,COc1cc(C2=C(OC3OC(CO)C(O)C(O)C3O)c3cc(C(=O)[O-])[o+]c4cc(O)cc(c34)O2)cc(OC)c1O
1619.6399999999999,COc1cc(C2=C(OC3OC(CO)C(O)C(O)C3O)c3cc[o+]c4cc(O)cc(c34)O2)cc(OC)c1[O-]
1717.8,COc1cc(C2=C(OC3OC(CO)C(O)C(O)C3O)c3cc(C)[o+]c4cc(O)cc(c34)O2)cc(OC)c1[O-]
1381.2,CCOC(=O)c1cc(O)c(O)c(O)c1
1554.8999999999999,O=C(Oc1cc(O)cc2c1CC(O)C(c1ccc(O)c(O)c1)O2)c1cc(O)c(O)c(O)c1
2884.7999999999997,CC1=CCCC(C)(C)C12CCC(C)O2
2334.0,CC(C)=C1CCC(C)CC1=O
60.0,NCCCN
1492.8,O=C(C=Cc1ccc(O)c(O)c1)OC1CC(OC(=O)C=Cc2ccc(O)c(O)c2)(C(=O)O)CC(O)C1O
66.0,NCCCCN
3024.6,CCCCCC(O)C=CC=CCC=CCC=CCCCC(=O)O
1596.3,O=C(O)Cc1c[nH]c2ccccc12
1013.9999999999999,O=C(O)c1c(O)cccc1O
479.40000000000003,N=c1nc(O)c2ncn(C3CC(O)C(COP(=O)(O)O)O3)c2[nH]1
84.0,O=C(O)C(=O)C(O)C(O)C(O)CO
132.0,O=C(O)CCC(=O)C(=O)O
1878.0,C=Cc1ccc(O)c(OC)c1
1332.0,CCC(C)C(=O)O
390.0,CCC(C)CN
2412.0,CC(C)C(=O)OCCOc1ccccc1
354.0,OC1=NCCC1
1635.0,CCOc1cc(C=O)ccc1O
422.4,CC(O)(CC(=O)O)CC(=O)O
1218.0,O=Cc1cccc(O)c1
2046.0,Cc1c[nH]c2ccccc12
1476.0,CC(=O)CCc1ccc(O)cc1
737.4,Nc1ccc(C(=O)O)cc1
2070.0,CN(C)c1ccc(C=CC=O)cc1
1452.0,O=c1cc(O)oc2ccccc12
1668.6,Cc1cc(=O)oc2cc(O)ccc12
2508.0,Oc1ccc(C=Cc2ccccc2)cc1
716.4,O=Cc1ccc(CO)o1
85.19999999999999,O=C(O)C(O)C(O)C(O)C(=O)CO
1217.3999999999999,Cc1ccc(C=O)o1
2574.0,COc1ccc2oc(-c3ccccc3)cc(=O)c2c1
1878.0,CC(C=CC1(O)C(C)=CC(=O)CC1(C)C)=CC(=O)O
1434.0,COc1cc(C(C)=O)ccc1O
479.7,CC(O)=NC(CS)C(=O)O
653.6999999999999,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1OP(=O)(O)O
244.8,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O
762.9,O=C(O)CC(Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O)C(=O)O
930.0,O=C(O)CCCCC(=O)O
82.900000002,OCC(O)C(O)C(O)CO
71.10000000000001,N=C(N)NCCCCN
41.4,CC(N)C(=O)O
80.925,OCC1OC(O)C(O)C(O)C1O
1740.0,N=C(O)CCCCC1CCSS1
3552.0,Cc1c(C)c2c(c(C)c1O)CCC(C)(CCCC(C)CCCC(C)CCCC(C)C)O2
85.65,O=CC(O)C(O)C(O)C(O)CO
1572.9,Oc1ccc(C=C2c3cc(O)cc(O)c3C(c3ccc(O)cc3)C2c2cc(O)cc(O)c2)cc1
1626.0,COc1ccc(C=O)cc1
1786.5,Oc1ccc(C2Oc3cc(O)c4c(c3C2c2cc(O)cc(O)c2)C2C(c3ccc(O)cc3)c3c(O)cc5c(c3C2C4c2ccc(O)cc2)C(c2cc(O)cc(O)c2)C(c2ccc(O)cc2)O5)cc1
1158.0,N#CC(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)c1ccccc1
1145.6999999999998,Nc1ccccc1C(=O)O
2226.0,O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
1734.8999999999999,O=c1cc(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12
1773.6,O=c1cc(-c2ccc(O)cc2)oc2cc(OC3OC(CO)C(O)C(O)C3OC3OCC(O)(CO)C3O)cc(O)c12
84.45,O=CC(O)C(O)C(O)CO
3210.0,CCCCCC=CCC=CCC=CCC=CCCCC(=O)O
456.3,OCC1OC(Oc2ccc(O)cc2)C(O)C(O)C1O
1978.5,Oc1ccc(C2Oc3cc(O)cc4c3C2c2cc(O)cc3c2C(c2cc(O)cc5c2C4C(c2ccc(O)cc2)O5)C(c2ccc(O)cc2)O3)cc1
2199.0,O=c1cc(-c2ccccc2)oc2cc(O)c(O)c(O)c12
3522.0,CCCCCCCCCCCCCCCCCCCCCC(=O)O
1572.0,O=C(O)c1ccccc1
2346.0,O=C(c1ccccc1)c1ccccc1
2610.0,O=C(OCc1ccccc1)c1ccccc1
82.5,C[N+](C)(C)CC(=O)[O-]
1176.0,O=C(O)c1ccc(O)cc1O
3192.0,C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12
3384.6,C=CC1=C(C)C(=Cc2[nH]c(Cc3[nH]c(C=C4NC(=O)C(C)=C4C=C)c(C)c3CCC(=O)O)c(CCC(=O)O)c2C)NC1=O
2778.0,CC1=C(C=CC(C)O)C(C)(C)CCC1
1296.0,O=C(O)CCCCC1SCC2N=C(O)NC21
3572.4,CCCCCCCCCCCCCCCCCC(=O)OCCCC
66.0,NCCCCCN
1242.0,O=C(O)C=Cc1ccc(O)c(O)c1
1222.2,Cn1c(=O)c2c(ncn2C)n(C)c1=O
2190.0,CC12CCC(CC1=O)C2(C)C
93.0,OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O
2964.0,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C
1149.0,C=CC1CN2CCC1CC2C(O)c1ccnc2ccccc12
1080.0,O=C(C=Cc1ccc(O)c(O)c1)OC1CC(O)(C(=O)O)CC(O)C1O
3612.0,CC(C)CCCC(C)C1CCC2C3CC=C4CC(O)CCC4(C)C3CCC12C
3462.0,CC(C)CCCC(C)C1CCC2C3CC4OC45CC(O)CCC5(C)C3CCC12C
2808.3,CC(CCC(=O)O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C
84.0,C[N+](C)(C)CCO
2452.8,O=c1cc(-c2ccccc2)oc2cc(O)cc(O)c12
1908.0,O=C(O)C=Cc1ccccc1
3372.0,CCCCCCCCC=CCCCCCCCCCC(=O)O
311.09999999999997,CC(O)(CC(=O)O)C(=O)O
234.60000000000002,O=C(O)CC(O)(CC(=O)O)C(=O)O
2358.0,CC(C)=CCCC(C)CCOC1(O)C(O)OC(CO)C(O)C1O
1368.0,COc1cc(C=CCO)ccc1O
1553.7,COc1cc(C=CC=O)ccc1O
1206.0,O=C(C=Cc1ccc(O)c(O)c1)OC1C(O)CC(O)(C(=O)O)CC1O
2316.0,CC(C)c1ccc(C=O)cc1
1734.0,[O-]c1cc2c(O)cc(O)cc2[o+]c1-c1ccc(O)c(O)c1
1326.0,[O-]c1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OC(CO)C(O)C(O)C2O)ccc1O
1356.0,[O-]c1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OC(CO)C(O)C(O)C2(O)OC2OCC(O)C(O)C2O)ccc1O
1284.0,[O-]c1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OC(CO)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)ccc1O
1102.5,[O-]c1cc(-c2[o+]c3cc(O)cc(OC4OC(CO)C(O)C(O)C4O)c3cc2OC2OC(CO)C(O)C(O)C2O)ccc1O
1386.0,[O-]c1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OCC(O)C(O)C2O)ccc1O
1386.0,CC1OC(OCC2OC(Oc3cc4c(O)cc(O)cc4[o+]c3-c3ccc(O)c([O-])c3)C(O)C(O)C2O)C(O)C(O)C1O
84.0,O=C(CO)C(O)C(O)C(O)CO
84.0,OCC1OC(O)C(O)C1O
966.0000000000001,OCc1ccccc1OC1OC(CO)C(O)C(O)C1O
108.0,CC(O)C(O)C(O)C(O)C=O
79.80000000000001,O=CC(O)C(O)C(O)C(O)C(=O)O
90.0,OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O
1950.0,O=c1c(-c2ccc(O)cc2)coc2cc(O)ccc12
1295.6999999999998,O=c1cc(O)c2cccc(O)c2o1
2736.9,CCCCCCCCCC(=O)O
103.2,O=C1OC(C(O)CO)C(=O)C1=O
1626.0,[O-]c1c(O)cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc1O
1314.0,CC1OC(OCC2OC(Oc3cc4c(O)cc(O)cc4[o+]c3-c3cc(O)c([O-])c(O)c3)C(O)C(O)C2O)C(O)C(O)C1O
1254.0,[O-]c1c(O)cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OC(CO)C(O)C(O)C2O)cc1O
2976.0,CC(CCC(=O)O)C1CCC2C3CCC4CC(O)CCC4(C)C3CC(O)C12C
100.8,CCNCC
2766.0,CC(=O)C=CC1C(C)CCCC1(C)C
1669.2,O=C1c2c(O)cc(O)cc2OC(c2ccc(O)cc2)C1O
3240.0,CCCCCCCCCCCC=CC=CC=CC=CC=CC(=O)O
858.0,CC(C)(CO)C(O)C(O)=NCCC(=O)O
1958.8500000000001,Oc1ccc(C=Cc2cc(O)cc3c2C(c2cc(O)cc4c2C(c2cc(O)cc(O)c2)C(c2ccc(O)cc2)O4)C(c2ccc(O)cc2)O3)cc1
2784.3,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O
3534.0,CC(C)C(C)C=CC(C)C1CCC2C3=CC=C4CC(O)CCC4(C)C3CCC21C
1860.9,O=C1CC(c2ccc(O)c(O)c2)Oc2cc(O)cc(O)c21
3226.2000000000003,CC1(C)CCC2(CO)CCC3(C)C(=CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C2C1
1068.0,O=c1ccc2cc(OC3OC(CO)C(O)C(O)C3O)c(O)cc2o1
2130.0,CCOC(=O)Cc1c[nH]c2ccccc12
3367.2,CCCCCC=CCC=CCCCCCCCC(=O)OCC
3306.2999999999997,CCCCCCCCCCCCCC(=O)OCC
2298.0,C=CCc1ccc(OC(C)=O)c(OC)c1
2244.0,COc1ccc(-c2cc(=O)c3c(OC)c(OC)c(OC)cc3o2)cc1O
1242.0,Cc1cc2nc3c(O)nc(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)OP(=O)(O)OCC3OC(n4cnc5c(N)ncnc54)C(O)C3O)c2cc1C
2776.5,CC(C)=CCCC(C)=CCCC(C)=CCOC1(O)OC(CO)C(O)C(O)C1O
1554.0,COc1cc(C=CC(=O)O)ccc1O
1314.0,Cc1cc2nc3c(O)nc(=O)nc-3n(CC(O)C(O)C(O)COP(=O)(O)O)c2cc1C
1278.0,N=c1nc(O)c2nc(CNc3ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc3)cnc2[nH]1
212.55,O=C(O)C=CC(=O)O
762.0,O=C(O)c1ccco1
732.0,O=Cc1ccco1
2482.8,O=c1c(O)c(-c2ccccc2)oc2cc(O)cc(O)c12
537.0,O=C(O)c1cc(O)c(O)c(O)c1
129.0,NCCCC(=O)O
196.5,NC(CCC(O)=NC(CS)C(=O)O)C(=O)O
2106.0,O=c1c(-c2ccc(O)cc2)coc2cc(O)cc(O)c12
2688.0,COc1ccc(-c2coc3cc(OC)cc(O)c3c2=O)cc1
1020.0,O=C(O)c1cc(O)ccc1O
2790.0,CC(=O)CCC=C(C)CCC=C(C)C
3078.0,CC(C)=CCCC(C)=CCOC(=O)c1ccccc1
2202.0,CC(C)=CCCC(C)=CCOC1OC(CO)C(O)C(O)C1O
3276.0,CC(C)=CCCC(C)=CCOC(=O)Cc1ccccc1
2892.0,CCC(=O)OCC=C(C)CCC=C(C)C
1529.3999999999999,C=C1CC23CC1(O)CCC2C12C=CC(O)C(C)(C(=O)O1)C2C3C(=O)O
84.0,O=C(O)C(O)C(O)C(O)C(O)CO
73.2,O=P(O)(O)OCC1OC(O)C(O)C(O)C1O
614.4,O=C(O)CCCC(=O)O
580.5,NC(CCC(O)=NC(CSSCC(N=C(O)CCC(N)C(=O)O)C(O)=NCC(=O)O)C(O)=NCC(=O)O)C(=O)O
87.0,O=C(O)C(O)CO
73.2,NCC(=O)O
1350.0,COc1ccccc1O
78.0,N=C(N)N
192.89999999999998,N=c1nc(O)c2nc[nH]c2[nH]1
1853.1000000000001,CCCCCC(=O)O
906.0,CCCCCCN
1036.8000000000002,O=C(O)CN=C(O)c1ccccc1
66.0,NCCc1cnc[nH]1
2734.7999999999997,CC(CCC(=O)O)C1CCC2C3C(O)C(O)C4CC(O)CCC4(C)C3CCC12C
2781.0,CC(CCC(=O)O)C1CCC2C3CC(O)C4CC(O)CCC4(C)C3CCC12C
1686.0,c1ccc2[nH]ccc2c1
2310.0,O=C(O)c1cc2ccccc2[nH]1
1507.2,O=Cc1c[nH]c2ccccc12
1535.4,O=C(O)c1c[nH]c2ccccc12
1816.5,O=C(O)CCc1c[nH]c2ccccc12
1817.1,O=C(O)C(=O)Cc1c[nH]c2ccccc12
1476.0,O=C(O)C(O)Cc1c[nH]c2ccccc12
414.0,CC(C)CCN
1086.3,CC(C)C(O)(CC(=O)O)C(=O)O
2226.0,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O
2022.0000000000002,CCC=CCC1C(=O)CCC1CC(=O)O
2196.2999999999997,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12
1840.5,O=C(O)C1OC(Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O
96.3,O=C(O)C1(O)CC(O)C(O)C(O)C1
72.9,N=C(N)NCCCC(N)C(=O)O
90.6,O=C(O)C(O)C(O)C(=O)O
150.6,CC(O)C(=O)O
3498.6000000000004,CC(C)=CCCC(C)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(O)C(C)(C)C1CC3
3594.0,CCCCCCCCC=CCCCCCCCC(=O)OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C
2081.1000000000004,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)cc(O)c1O
143.1,O=C1OC(C(O)CO)C(O)=C1O
76.5,N=C(O)CC(N)C(=O)O
77.1,NC(CC(=O)O)C(=O)O
84.0,N=C(O)NCCCC(N)C(=O)O
72.6,NC(CCSCC(N)C(=O)O)C(=O)O
73.5,NC(CS)C(=O)O
78.89999999999999,NC(CCC(=O)O)C(=O)O
78.0,N=C(O)CCC(N)C(=O)O
204.29999999999998,NC(CCC(O)=NC(CS)C(O)=NCC(=O)O)C(=O)O
72.0,NC(Cc1cnc[nH]1)C(=O)O
77.4,NC(CCO)C(=O)O
3048.0,C=CC(C)(CCC=C(C)C)OC(=O)c1ccccc1
3216.0,CCCCCC=CCC=CCCCCCCCC(=O)O
3138.0,CCC=CCC=CCC=CCCCCCCCC(=O)O
276.90000000000003,CCC(C)C(N)C(=O)O
660.3000000000001,Nc1ccccc1C(=O)CC(N)C(=O)O
298.8,CC(C)CC(N)C(=O)O
70.8,NCCCCC(N)C(=O)O
120.3,O=C(O)CC(O)C(=O)O
168.0,CSCCC(N)C(=O)O
138.0,CCCC(N)C(=O)O
66.0,NCCCC(N)C(=O)O
690.0,NC(Cc1ccccc1)C(=O)O
95.7,O=C(O)C1CCCN1
82.5,NC(CCCCNC(CCC(=O)O)C(=O)O)C(=O)O
72.9,NC(CO)C(=O)O
78.3,CC(O)C(N)C(=O)O
960.0,NC(Cc1c[nH]c2ccccc12)C(=O)O
365.1,NC(Cc1ccc(O)cc1)C(=O)O
3600.0,C=C(C)C1CCC2(C)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12
2081.3999999999996,O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
131.1,CC(C)C(N)C(=O)O
126.6,O=C(O)CC(=O)O
1950.0,COc1cc(-c2oc3cc(O)cc(=O)c-3cc2OC2OC(C[O+]=C(O)C=Cc3ccc(O)cc3)C(O)C(O)C2O)cc(OC)c1[O-]
1240.8,COc1cc(-c2[o+]c3cc(O)cc(OC4OC(CO)C(O)C(O)C4O)c3cc2OC2OC(CO)C(O)C(O)C2O)cc(OC)c1[O-]
1452.0,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OC(CO)C(O)C(O)C2O)cc(OC)c1[O-]
1734.0,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OC(COC(C)=O)C(O)C(O)C2O)cc(OC)c1[O-]
82.5,OCC(O)C(O)C(O)C(O)CO
1570.5,O=C(O)C=Cc1cccc(O)c1
84.0,OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O
3552.0,CCCCCCCCCCCCCCCCCCCC(=O)OC
3672.0,CCCCCCCCCCCCCCCCCCCCCC(=O)OC
2655.0,CCCCCCCC(=O)OC
3471.6,CCCCCCCCC=CCCCCCCCCCC(=O)OC
3624.0,CCCCCCCCCCCCCCCCCCCCC(=O)OC
3426.0,CCCCCCCCCCCCCCCCC(=O)OC
2305.5,CCC=CCC1C(=O)CCC1CC(=O)OC
3270.0,CCC=CCC=CCC=CCCCCCCCC(=O)OC
3265.5,CCCCCCCCCCCCCC(=O)OC
3510.0,CCCCCCCCCCCCCCCCCCC(=O)OC
3390.9,CCCCCCCCC=CCCCCCCCC(=O)OC
3384.0,CCCCCCCCCCCCCCCC(=O)OC
3294.0,CCCCCCC=CCCCCCCCC(=O)OC
1806.0,COC(=O)c1cc(O)c(O)c(Oc2c(O)c(O)c3oc(=O)c4cc(O)c(O)c5oc(=O)c2c3c54)c1
3468.0,CCCCCCCCCCCCCCCCCC(=O)OC
2027.7,COC(=O)CCS
2070.0,COC(=O)c1ccccc1O
1914.8999999999999,O=c1c(O)c(-c2ccc(O)cc2O)oc2cc(O)cc(O)c12
84.0,C1COCCN1
78.0,O=C(O)C(O)C(O)C(O)C(O)C(=O)O
73.2,OC1C(O)C(O)C(O)C(O)C1O
1698.0,CC1OC(Oc2c(-c3cc(O)c(O)c(O)c3)oc3cc(O)cc(O)c3c2=O)C(O)C(O)C1O
1042.8,CC(O)=NC(Cc1ccc(O)cc1)C(=O)O
89.200000002,CC(O)=NC1C(O)OC(CO)C(O)C1O
89.7,CC(O)=NC1C(O)CC(O)(C(=O)O)OC1C(O)C(O)CO
2165.4,CCCCCCC(=O)O
120.0,O=C1CCC(=O)N1O
227.4,N=C(O)c1cccnc1
278.4,CN1CCCC1c1cccnc1
178.5,O=C(O)c1cccnc1
498.00000000000006,Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)(O)OCC2OC([n+]3cccc(C(=O)O)c3)C(O)C2O)C(O)C1O
126.0,O=C(O)c1ccc[n+](C2OC(COP(=O)([O-])O)C(O)C2O)c1
2586.2999999999997,CCCCCCCCC(=O)O
2400.9,CCCCCCCC(=O)O
2256.0,CCCCCCCCOC1OC(CO)C(O)C(O)C1O
1655.1000000000001,CCCCCCCCN
3291.0,CCCCCCCCC=CCCCCCCCC(=O)O
72.6,NC(COP(=O)(O)O)C(=O)O
1529.1,O=c1cc(-c2ccc(O)c(O)c2)oc2c(C3OC(CO)C(O)C(O)C3O)c(O)cc(O)c12
3265.2000000000003,CCCCCCCCCCCCCCCC(=O)O
3168.0,CCCCCCC=CCCCCCCCC(=O)O
1458.0,O=C(O)C=Cc1ccc(O)cc1
1176.0,[O-]c1cc(OC2OC(CO)C(O)C(O)C2O)c2cc(OC3OC(CO)C(O)C(O)C3O)c(-c3ccc(O)cc3)[o+]c2c1
1422.0,[O-]c1cc(O)cc2[o+]c(-c3ccc(O)cc3)c(OC3OC(CO)C(O)C(O)C3O)cc12
1697.7,O=c1c(OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
1212.0,COc1cc(-c2[o+]c3cc(O)cc(OC4OC(CO)C(O)C(O)C4O)c3cc2OC2OC(CO)C(O)C(O)C2O)ccc1[O-]
1439.3999999999999,COc1cc(-c2[o+]c3cc(O)cc([O-])c3cc2OC2OC(CO)C(O)C(O)C2O)ccc1O
1488.0,COc1cc(-c2[o+]c3cc(O)cc([O-])c3cc2OC2OCC(O)C(O)C2O)ccc1O
1752.0,COc1cc(-c2[o+]c3cc(O)cc([O-])c3cc2OC2OC(COC(C)=O)C(O)C(O)C2O)ccc1O
1979.1,COc1cc(-c2oc3cc(O)cc(=O)c-3cc2OC2OC(C[O+]=C([O-])C=Cc3ccc(O)cc3)C(O)C(O)C2O)ccc1O
1782.0,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2O)cc(O)c1[O-]
1374.0,COc1cc(-c2[o+]c3cc(O)cc(O)c3cc2OC2OC(CO)C(O)C(O)C2O)cc(O)c1[O-]
726.0,NCCc1ccccc1
84.3,COC1C(O)C(O)C(O)C(O)C1O
71.10000000000001,O=C(O)C1CNCCN1
150.0,C1CCNCC1
2442.0,O=C(C=CC=Cc1ccc2c(c1)OCO2)N1CCCCC1
1602.9,O=C(O)c1ccc2c(c1)OCO2
1512.0,Oc1cc(O)c2c(c1)OC1(c3ccc(O)c(O)c3)Oc3cc(O)c4c(c3C2C1O)OC(c1ccc(O)c(O)c1)C(O)C4
90.0,CCCN
834.0,O=C(O)c1ccc(O)c(O)c1
226.5,Cc1ncc(CO)c(C=O)c1O
239.4,Cc1ncc(COP(=O)(O)O)c(C=O)c1O
85.19999999999999,Cc1ncc(CO)c(CN)c1O
84.3,Cc1ncc(COP(=O)(O)O)c(CN)c1O
294.0,Cc1ncc(CO)c(CO)c1O
780.0,Oc1ccccc1O
90.0,C1CCNC1
107.4,CC(=O)C(=O)O
2038.7999999999997,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
1737.0,O=c1c(OC2OC(CO)C(O)C(O)C2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12
